date,sales
2019-07-30,9096.241996
2019-07-31,9692.682
2019-08-01,11509.107
2019-08-02,10852.741
2019-08-03,14232.72
2019-08-04,14927.937
2019-08-05,12051.965
2019-08-06,9683.216004
2019-08-07,9279.671
2019-08-08,8744.003
2019-08-09,9371.89
2019-08-10,11516.725
2019-08-11,12778.742
2019-08-12,10202.734
2019-08-13,8874.366
2019-08-14,8342.344000000001
2019-08-15,8776.26299
2019-08-16,9762.107
2019-08-17,12472.04098
2019-08-18,13396.22
2019-08-19,10260.977004
2019-08-20,9086.163996
2019-08-21,8661.03898
2019-08-22,8004.295
2019-08-23,9000.874
2019-08-24,11687.272
2019-08-25,12716.85301
2019-08-26,9482.950005
2019-08-27,8513.225002
2019-08-28,8024.273
2019-08-29,8248.351
2019-08-30,10060.24099
2019-08-31,14895.11901
2019-09-01,19737.637
2019-09-02,13743.898000000001
2019-09-03,11550.803004
2019-09-04,10725.98899
2019-09-05,9575.222
2019-09-06,9153.35001
2019-09-07,15073.046
2019-09-08,17214.95
2019-09-09,10863.985
2019-09-10,8589.47302
2019-09-11,8647.995
2019-09-12,8093.90102
2019-09-13,9102.068
2019-09-14,13453.97901
2019-09-15,17232.487
2019-09-16,11351.021
2019-09-17,9652.17199
2019-09-18,8595.791
2019-09-19,8245.028006
2019-09-20,9227.08
2019-09-21,13538.49
2019-09-22,15908.556
2019-09-23,10733.42699
2019-09-24,9376.623
2019-09-25,8662.565
2019-09-26,7808.842
2019-09-27,8968.245
2019-09-28,14028.984
2019-09-29,16439.333
2019-09-30,11804.07402
2019-10-01,13048.262
2019-10-02,11474.96299
2019-10-03,10548.065984
2019-10-04,11099.384
2019-10-05,15908.032
2019-10-06,17364.81797
2019-10-07,10979.252
2019-10-08,9789.157
2019-10-09,8533.227
2019-10-10,8671.2
2019-10-11,12263.088
2019-10-12,12635.687
2019-10-13,15319.564
2019-10-14,10637.853
2019-10-15,9125.507
2019-10-16,10200.406
2019-10-17,9151.61202
2019-10-18,9195.604
2019-10-19,13725.768
2019-10-20,16810.368
2019-10-21,10337.862000000001
2019-10-22,8738.215
2019-10-23,8790.297024
2019-10-24,8074.737004
2019-10-25,9003.815
2019-10-26,13314.31198
2019-10-27,16198.582
2019-10-28,10295.055996
2019-10-29,8494.466996
2019-10-30,8513.201000000001
2019-10-31,8022.627998
2019-11-01,11366.08299
2019-11-02,15474.25098
2019-11-03,18866.9
2019-11-04,12820.324
2019-11-05,10597.532
2019-11-06,9695.118
2019-11-07,8962.267
2019-11-08,9172.92199
2019-11-09,13575.38202
2019-11-10,16971.311
2019-11-11,10412.35001
2019-11-12,8676.526976000001
2019-11-13,8161.582
2019-11-14,7977.254
2019-11-15,9254.16601
2019-11-16,14169.541
2019-11-17,17023.62
2019-11-18,10660.76901
2019-11-19,8975.051
2019-11-20,9162.706996
2019-11-21,8141.4619999999995
2019-11-22,9035.438
2019-11-23,13182.587
2019-11-24,16314.642
2019-11-25,10098.79198
2019-11-26,8252.312
2019-11-27,8131.6
2019-11-28,8273.143996
2019-11-29,9321.53599
2019-11-30,14275.895
2019-12-01,19671.25098
2019-12-02,13081.824
2019-12-03,10955.437
2019-12-04,9666.507
2019-12-05,9318.171
2019-12-06,11274.868
2019-12-07,14107.56
2019-12-08,16569.132
2019-12-09,11335.902
2019-12-10,10147.591
2019-12-11,9168.600004
2019-12-12,8921.217
2019-12-13,9747.94398
2019-12-14,13123.931
2019-12-15,17012.529
2019-12-16,11991.697004
2019-12-17,10321.363
2019-12-18,11174.33998
2019-12-19,11260.929
2019-12-20,11109.378
2019-12-21,14745.033
2019-12-22,16714.78697
2019-12-23,17643.628
2019-12-24,16502.379066
2019-12-26,11749.057999999999
2019-12-27,11776.352
2019-12-28,14027.402996
2019-12-29,13692.251
2019-12-30,17334.261
2019-12-31,14255.945
2020-01-01,176.29
2020-01-02,15401.2401
2020-01-03,12513.0728
2020-01-04,18538.003
2020-01-05,19277.882
2020-01-06,11455.449
2020-01-07,10422.126
2020-01-08,10608.68
2020-01-09,9798.184
2020-01-10,10202.909996
2020-01-11,15327.587004
2020-01-12,17448.99
2020-01-13,11037.130000000001
2020-01-14,9817.837003999999
2020-01-15,9773.344
2020-01-16,10232.0492
2020-01-17,10355.245404
2020-01-18,14715.979004
2020-01-19,16760.36
2020-01-20,10955.447
2020-01-21,9707.91
2020-01-22,8842.475
2020-01-23,8894.72151
2020-01-24,9881.34789
2020-01-25,13982.029
2020-01-26,16379.195
2020-01-27,10581.798
2020-01-28,9151.329
2020-01-29,8693.883
2020-01-30,9287.6396
2020-01-31,11463.8322
2020-02-01,18411.03401
2020-02-02,18716.095
2020-02-03,13527.496
2020-02-04,11396.293
2020-02-05,10774.155
2020-02-06,9972.07459
2020-02-07,10572.4974
2020-02-08,14137.84
2020-02-09,14434.377
2020-02-10,11123.67
2020-02-11,9496.322
2020-02-12,9838.86502
2020-02-13,9279.0228
2020-02-14,9187.9655
2020-02-15,14413.239
2020-02-16,17559.222004
2020-02-17,11738.606
2020-02-18,9666.426
2020-02-19,9087.181
2020-02-20,8372.7433
2020-02-21,9946.85937
2020-02-22,14441.46198
2020-02-23,13441.48099
2020-02-24,11242.075992
2020-02-25,9540.694
2020-02-26,8971.893
2020-02-27,9223.05438
2020-02-28,11050.598196
2020-03-01,16947.73803
2020-03-02,13236.39102
2020-03-03,12319.037
2020-03-04,14749.037989999999
2020-03-05,13183.582
2020-03-06,12089.2406
2020-03-07,10415.4908
2020-03-08,13921.974
2020-03-09,17983.01898
2020-03-10,11055.63899
2020-03-11,9809.794
2020-03-12,9291.423986
2020-03-13,9063.8019
2020-03-14,9701.6301
2020-03-15,13783.10098
2020-03-16,18140.072
2020-03-17,11722.04299
2020-03-18,10125.362
2020-03-19,9647.944
2020-03-20,10044.62889
2020-03-21,10176.68679
2020-03-22,13870.129
2020-03-23,16460.896
2020-03-24,10866.252
2020-03-25,9702.28602
2020-03-26,8937.38098
2020-03-27,8728.711114
2020-03-28,9948.246376
2020-03-29,15314.445
2020-03-30,16943.613980000002
2020-03-31,12513.696
2020-04-01,13553.842
2020-04-02,11971.45
2020-04-03,10953.6036
2020-04-04,11212.98171
2020-04-05,16257.27297
2020-04-06,18041.652
2020-04-07,12004.932004
2020-04-08,10136.76
2020-04-09,9442.27301
2020-04-10,9437.2587
2020-04-11,9801.91227
2020-04-12,13649.436
2020-04-13,15184.314
2020-04-14,10341.331
2020-04-15,9808.839
2020-04-16,9611.02799
2020-04-17,9193.78112
2020-04-18,9558.9832
2020-04-19,13447.129
2020-04-20,15387.13601
2020-04-21,11481.95501
2020-04-22,9661.73202
2020-04-23,9661.998
2020-04-24,9260.18449
2020-04-25,9882.6188
2020-04-26,13726.519
2020-04-27,16558.633
2020-04-28,10524.60499
2020-04-29,9371.443
2020-04-30,9520.944
2020-05-01,15175.1914
2020-05-02,12632.92991
2020-05-03,16749.91403
2020-05-04,19164.69699
2020-05-05,12145.343
2020-05-06,10557.989
2020-05-07,10417.077
2020-05-08,9603.8646
2020-05-09,10364.6417
2020-05-10,17169.982
2020-05-11,14217.00701
2020-05-12,11826.535
2020-05-13,10324.957
2020-05-14,9481.946
2020-05-15,9477.7693
2020-05-16,10466.4623
2020-05-17,15187.941
2020-05-18,18557.705
2020-05-19,11357.979
2020-05-20,9786.008
2020-05-21,9409.06801
2020-05-22,8836.42599
2020-05-23,9693.854299999999
2020-05-24,14352.856
2020-05-25,16966.38
2020-05-26,10800.952
2020-05-27,9144.654
2020-05-28,8926.165
2020-05-29,9784.253499999999
2020-05-30,10294.466
2020-05-31,16158.8
2020-06-01,21011.67302
2020-06-02,14510.917
2020-06-03,12222.616
2020-06-04,10817.609
2020-06-05,9666.5878
2020-06-06,10529.8141
2020-06-07,14599.555
2020-06-08,17959.58502
2020-06-09,11204.474
2020-06-10,9775.158998
2020-06-11,9294.86299
2020-06-12,9126.722
2020-06-13,10465.80858
2020-06-14,17786.906
2020-06-15,14418.79601
2020-06-16,12786.717
2020-06-17,10829.15598
2020-06-18,9839.809
2020-06-19,10045.111996
2020-06-20,10003.6341
2020-06-21,14717.529
2020-06-22,17553.607
2020-06-23,12169.956
2020-06-24,10132.2
2020-06-25,9458.905
2020-06-26,9384.37999
2020-06-27,10380.5131
2020-06-28,14374.398000000001
2020-06-29,16743.24802
2020-06-30,12608.847
2020-07-01,13994.967
2020-07-02,12937.576000000001
2020-07-03,11872.09
2020-07-04,11658.94101
2020-07-05,15300.69
2020-07-06,17938.89401
2020-07-07,11784.125
2020-07-08,10369.59
2020-07-09,9936.13
2020-07-10,10086.14
2020-07-11,10477.9893
2020-07-12,14432.73202
2020-07-13,15116.911
2020-07-14,11711.59
2020-07-15,10756.697
2020-07-16,10605.954004
2020-07-17,9997.83799
2020-07-18,10611.53001
2020-07-19,14269.727
2020-07-20,15312.041
2020-07-21,11973.171998
2020-07-22,10203.692
2020-07-23,9976.922
2020-07-24,10167.999
2020-07-25,11090.709004
2020-07-26,13637.252
2020-07-27,15467.386
2020-07-28,11598.189980000001
2020-07-29,10760.215978
2020-07-30,10009.444
2020-07-31,11383.894004
2020-08-01,14195.300996
2020-08-02,17244.50301
2020-08-03,18644.795
2020-08-04,13952.373
2020-08-05,12327.088
2020-08-06,11496.899
2020-08-07,11178.59002
2020-08-08,11825.022
2020-08-09,14052.68698
2020-08-10,15404.601
2020-08-11,12358.677
2020-08-12,10460.46
2020-08-13,10434.447004
2020-08-14,10055.465
2020-08-15,11623.453
2020-08-16,14349.063
2020-08-17,16089.028
2020-08-18,12463.276004
2020-08-19,10887.85901
2020-08-20,10470.507
2020-08-21,10270.716006
2020-08-22,10780.646
2020-08-23,13753.449
2020-08-24,15496.631
2020-08-25,11459.041
2020-08-26,10075.955
2020-08-27,9588.684
2020-08-28,9924.807
2020-08-29,11722.65403
2020-08-30,16496.073
2020-08-31,19786.53303
2020-09-01,16143.414
2020-09-02,14075.369999999999
2020-09-03,12961.474996
2020-09-04,11177.17
2020-09-05,11552.445994
2020-09-06,16675.413996
2020-09-07,20303.45
2020-09-08,12657.52299
2020-09-09,10332.191
2020-09-10,10192.914
2020-09-11,9891.445996
2020-09-12,10581.89998
2020-09-13,14971.772996
2020-09-14,17902.774
2020-09-15,12719.883
2020-09-16,11321.347
2020-09-17,10103.432996
2020-09-18,9909.564
2020-09-19,10996.176
2020-09-20,15979.091
2020-09-21,18639.42498
2020-09-22,12123.54899
2020-09-23,11216.521
2020-09-24,10182.172
2020-09-25,9602.904
2020-09-26,10375.105
2020-09-27,14612.225
2020-09-28,18221.66097
2020-09-29,11458.334
2020-09-30,12170.853
2020-10-01,14270.815999999999
2020-10-02,13124.768
2020-10-03,13275.498
2020-10-04,18105.829
2020-10-05,19705.051
2020-10-06,12498.533
2020-10-07,11255.325008
2020-10-08,9919.728
2020-10-09,10514.682999999999
2020-10-10,14431.448
2020-10-11,14325.51
2020-10-12,16983.446
2020-10-13,11881.284
2020-10-14,10304.505
2020-10-15,10767.241006
2020-10-16,10844.325
2020-10-17,11428.17702
2020-10-18,15988.314
2020-10-19,19167.49697
2020-10-20,11920.356
2020-10-21,10329.258
2020-10-22,9661.439
2020-10-23,10076.154
2020-10-24,10303.421004
2020-10-25,14884.543
2020-10-26,18260.983
2020-10-27,11449.625
2020-10-28,9774.515
2020-10-29,9292.13899
2020-10-30,8897.957
2020-10-31,10650.755
2020-11-01,17564.561999999998
2020-11-02,15227.931
2020-11-03,21541.178
2020-11-04,14787.118
2020-11-05,13137.954
2020-11-06,12398.172999999999
2020-11-07,12000.136
2020-11-08,16672.779
2020-11-09,20191.22
2020-11-10,12302.757
2020-11-11,11513.36201
2020-11-12,10588.376
2020-11-13,10247.787
2020-11-14,11454.03
2020-11-15,16284.159020000001
2020-11-16,20073.648
2020-11-17,13598.107
2020-11-18,11443.561
2020-11-19,10846.753
2020-11-20,11810.635
2020-11-21,12121.849
2020-11-22,16280.697
2020-11-23,20477.482
2020-11-24,12879.002
2020-11-25,12317.429
2020-11-26,11196.8
2020-11-27,10177.527
2020-11-28,12295.697
2020-11-29,18139.554
2020-11-30,22680.764
2020-12-01,17668.865999999998
2020-12-02,15098.155
2020-12-03,13281.524
2020-12-04,12577.668
2020-12-05,13027.68801
2020-12-06,17319.096
2020-12-07,22572.061
2020-12-08,14692.89
2020-12-09,12519.613
2020-12-10,11686.202
2020-12-11,12227.98201
2020-12-12,12480.22201
2020-12-13,16646.084
2020-12-14,20436.59
2020-12-15,14955.48102
2020-12-16,14058.062
2020-12-17,13217.13998
2020-12-18,13553.82
2020-12-19,14331.917
2020-12-20,17345.067
2020-12-21,20711.759000000002
2020-12-22,18589.27603
2020-12-23,19103.57002
2020-12-24,19314.844
2020-12-26,17471.634
2020-12-27,15202.34198
2020-12-28,14638.812
2020-12-29,15220.181
2020-12-30,18283.317
2020-12-31,18106.534
2021-01-01,357.082
2021-01-02,20804.695
2021-01-03,20014.195
2021-01-04,22452.49399
2021-01-05,15715.718
2021-01-06,13892.54
2021-01-07,14422.252
2021-01-08,13786.719000000001
2021-01-09,13446.89299
2021-01-10,17966.478
2021-01-11,23282.863004
2021-01-12,14798.814
2021-01-13,12389.412
2021-01-14,12112.482994
2021-01-15,12543.77099
2021-01-16,13222.01399
2021-01-17,19601.893
2021-01-18,23252.036
2021-01-19,15121.841
2021-01-20,13341.059
2021-01-21,12607.363
2021-01-22,12446.738
2021-01-23,13837.13101
2021-01-24,18581.127
2021-01-25,21504.45602
2021-01-26,13677.45198
2021-01-27,12146.703
2021-01-28,11751.71901
2021-01-29,11793.79001
2021-01-30,13878.323
2021-01-31,20036.234
2021-02-01,26858.167
2021-02-02,17602.633
2021-02-03,15176.713013999999
2021-02-04,13760.728
2021-02-05,13291.55402
2021-02-06,13614.559
2021-02-07,18072.796
2021-02-08,20148.176
2021-02-09,14453.43
2021-02-10,12603.239
2021-02-11,11715.245996
2021-02-12,12034.83899
2021-02-13,14674.824980000001
2021-02-14,16633.638
2021-02-15,13966.548999999999
2021-02-16,13786.763
2021-02-17,16139.66801
2021-02-18,15642.328
2021-02-19,14879.648000000001
2021-02-20,15037.594
2021-02-21,18130.576
2021-02-22,23294.497
2021-02-23,14904.167
2021-02-24,12987.808
2021-02-25,12198.654
2021-02-26,12838.292
2021-02-27,14715.173999999999
2021-02-28,20700.527000000002
2021-03-01,28423.31503
2021-03-02,18037.203
2021-03-03,16649.781
2021-03-04,15431.845
2021-03-05,14989.219000000001
2021-03-06,14437.61699
2021-03-07,21175.05003
2021-03-08,21294.119
2021-03-09,15240.234
2021-03-10,14511.535034
2021-03-11,12337.309000000001
2021-03-12,12619.483
2021-03-13,13838.756010000001
2021-03-14,19101.429
2021-03-15,22042.399
2021-03-16,15197.778
2021-03-17,13861.203
2021-03-18,12365.541
2021-03-19,12916.47701
2021-03-20,14278.98
2021-03-21,18819.32
2021-03-22,21780.74
2021-03-23,15519.991
2021-03-24,13406.63902
2021-03-25,12545.13498
2021-03-26,12747.267
2021-03-27,13298.874
2021-03-28,18464.628
2021-03-29,21203.128
2021-03-30,14353.066
2021-03-31,13747.447
2021-04-01,16287.747
2021-04-02,15578.09798
2021-04-03,14619.523000000001
2021-04-04,20434.26
2021-04-05,22599.137
2021-04-06,17528.547
2021-04-07,14699.284
2021-04-08,14366.669
2021-04-09,13255.189
2021-04-10,14213.175
2021-04-11,18937.347999999998
2021-04-12,22216.55501
2021-04-13,14947.171
2021-04-14,13127.084
2021-04-15,13926.500024
2021-04-16,14814.204
2021-04-17,14465.48
2021-04-18,19684.081
2021-04-19,22822.314
2021-04-20,16148.774
2021-04-21,14008.718
2021-04-22,12744.587
2021-04-23,13968.929
2021-04-24,13455.574
2021-04-25,18297.849000000002
2021-04-26,20772.563
2021-04-27,13695.422
2021-04-28,12249.883
2021-04-29,11970.55499
2021-04-30,14389.428
2021-05-01,20959.211
2021-05-02,21864.381
2021-05-03,25075.078
2021-05-04,17454.495
2021-05-05,16313.506
2021-05-06,14567.77801
2021-05-07,13952.469014
2021-05-08,14805.071
2021-05-09,21553.961
2021-05-10,18244.825
2021-05-11,16146.89402
2021-05-12,13692.768012
2021-05-13,12871.92
2021-05-14,12530.019
2021-05-15,13860.507
2021-05-16,19821.337
2021-05-17,24271.73
2021-05-18,14963.841
2021-05-19,13224.494
2021-05-20,12773.454
2021-05-21,12411.96998
2021-05-22,13596.089
2021-05-23,19111.812
2021-05-24,22687.38897
2021-05-25,14873.288
2021-05-26,13075.61
2021-05-27,12296.609
2021-05-28,13066.972020000001
2021-05-29,15390.121009999999
2021-05-30,22509.863014
2021-05-31,27704.027000000002
2021-06-01,18556.242
2021-06-02,16809.46899
2021-06-03,15256.003
2021-06-04,14747.477
2021-06-05,15483.143
2021-06-06,20118.927
2021-06-07,24778.02797
2021-06-08,16360.598
2021-06-09,14392.54602
2021-06-10,13059.033
2021-06-11,12793.34499
2021-06-12,14493.379
2021-06-13,18728.19
2021-06-14,22997.81
2021-06-15,15617.829
2021-06-16,15116.047
2021-06-17,13575.346
2021-06-18,13088.002
2021-06-19,14966.16
2021-06-20,21002.364
2021-06-21,19311.086
2021-06-22,15761.534
2021-06-23,14440.857
2021-06-24,13195.153014
2021-06-25,12135.436
2021-06-26,14104.2
2021-06-27,18599.808
2021-06-28,22706.283
2021-06-29,14600.017
2021-06-30,15435.556
2021-07-01,18859.253
2021-07-02,16228.85799
2021-07-03,18858.724000000002
2021-07-04,22350.47901
2021-07-05,22697.616
2021-07-06,18993.983
2021-07-07,16416.775
2021-07-08,15336.82505
2021-07-09,14147.362000000001
2021-07-10,15506.79102
2021-07-11,18140.572
2021-07-12,21797.399989999998
2021-07-13,15370.222
2021-07-14,13626.974
2021-07-15,13870.745
2021-07-16,13595.39
2021-07-17,15610.85398
2021-07-18,18078.936
2021-07-19,21471.77997
2021-07-20,15987.22
2021-07-21,13493.355
2021-07-22,12604.475
2021-07-23,12774.024
2021-07-24,15473.139000000001
2021-07-25,17784.72498
2021-07-26,20518.022
2021-07-27,15254.879
2021-07-28,13640.16398
2021-07-29,12685.621000000001
2021-07-30,12617.09
2021-07-31,17359.02301
2021-08-01,23391.55602
2021-08-02,24574.16397
2021-08-03,18557.228
2021-08-04,16875.735
2021-08-05,15371.55
2021-08-06,13994.0
2021-08-07,16326.742
2021-08-08,17777.225
2021-08-09,16380.32
2021-08-10,18626.568
2021-08-11,15423.432
2021-08-12,14474.738
2021-08-13,13424.503999999999
2021-08-14,16719.653996
2021-08-15,19946.925
2021-08-16,21178.461
2021-08-17,15755.025
2021-08-18,14119.251
2021-08-19,13250.039
2021-08-20,13385.078998
2021-08-21,15714.041
2021-08-22,17379.822
2021-08-23,20503.20601
2021-08-24,15527.405999999999
2021-08-25,14179.739
2021-08-26,12904.905
2021-08-27,12254.988010000001
2021-08-28,16116.872
2021-08-29,19929.956
2021-08-30,22841.464
2021-08-31,18221.571
2021-09-01,20230.711
2021-09-02,17978.131
2021-09-03,16437.646
2021-09-04,17335.022
2021-09-05,23520.599
2021-09-06,26802.931
2021-09-07,17292.943
2021-09-08,15411.921996
2021-09-09,13747.361
2021-09-10,12897.103
2021-09-11,15400.395
2021-09-12,19916.366
2021-09-13,23321.065
2021-09-14,16350.347
2021-09-15,15515.024
2021-09-16,14823.783019999999
2021-09-17,13407.676
2021-09-18,15449.891
2021-09-19,20843.602
2021-09-20,24142.179
2021-09-21,15644.741014
2021-09-22,13987.725
2021-09-23,14008.189
2021-09-24,12446.055
2021-09-25,15786.604
2021-09-26,19870.591
2021-09-27,23500.026
2021-09-28,14670.393
2021-09-29,13157.69701
2021-09-30,14305.175
2021-10-01,17662.736
2021-10-02,19162.174
2021-10-03,24095.479
2021-10-04,27721.417
2021-10-05,17057.30401
2021-10-06,14305.478
2021-10-07,13432.609
2021-10-08,12794.62399
2021-10-09,19882.301
2021-10-10,18811.979
2021-10-11,21986.72598
2021-10-12,15721.35399
2021-10-13,12149.970010000001
2021-10-14,13293.223
2021-10-15,12832.002
2021-10-16,16503.43201
2021-10-17,20247.201
2021-10-18,24087.82
2021-10-19,15039.003
2021-10-20,13705.938
2021-10-21,12251.342
2021-10-22,12106.998
2021-10-23,14984.197
2021-10-24,18591.074
2021-10-25,23058.571
2021-10-26,13282.66602
2021-10-27,9903.491
2021-10-28,8590.891
2021-10-29,8393.111
2021-10-30,11801.844000000001
2021-10-31,16790.667
2021-11-01,15516.052
2021-11-02,14491.347
2021-11-03,19604.596
2021-11-04,14297.11301
2021-11-05,11986.403
2021-11-06,13737.979
2021-11-07,17243.184
2021-11-08,21162.336
2021-11-09,12666.69198
2021-11-10,11584.56401
2021-11-11,10822.139
2021-11-12,9642.368996
2021-11-13,13208.733
2021-11-14,16477.22399
2021-11-15,20800.39299
2021-11-16,13691.076004
2021-11-17,12364.53
2021-11-18,11499.935
2021-11-19,10368.62001
2021-11-20,13373.132020000001
2021-11-21,16682.718
2021-11-22,19888.493
2021-11-23,13572.051
2021-11-24,11613.409
2021-11-25,11466.056
2021-11-26,10455.962994
2021-11-27,12620.521996
2021-11-28,16284.626
2021-11-29,20869.684
2021-11-30,14535.681994
2021-12-01,16583.397
2021-12-02,15256.799
2021-12-03,13399.94499
2021-12-04,15272.983004
2021-12-05,18630.983
2021-12-06,23049.097
2021-12-07,15361.728
2021-12-08,12869.386989999999
2021-12-09,12273.855
2021-12-10,11221.641996
2021-12-11,14229.574
2021-12-12,16310.347996
2021-12-13,19875.76
2021-12-14,13445.664
2021-12-15,12988.411006
2021-12-16,13493.225
2021-12-17,13406.624
2021-12-18,15426.31698
2021-12-19,18218.963
2021-12-20,21334.185
2021-12-21,17606.883026
2021-12-22,18078.06996
2021-12-23,19583.732
2021-12-24,20555.524989999998
2021-12-26,17693.726
2021-12-27,15783.678004000001
2021-12-28,14501.37702
2021-12-29,15927.73
2021-12-30,18536.20503
2021-12-31,19270.248
2022-01-01,295.181
2022-01-02,22591.372
2022-01-03,25365.567
2022-01-04,18488.887
2022-01-05,16308.949
2022-01-06,14417.93
2022-01-07,12658.458
2022-01-08,15152.446
2022-01-09,19033.405
2022-01-10,22181.32496
2022-01-11,13982.687
2022-01-12,13219.592
2022-01-13,11727.557
2022-01-14,11362.137999999999
2022-01-15,14797.624
2022-01-16,19065.658
2022-01-17,21861.09901
2022-01-18,14244.042
2022-01-19,12288.38498
2022-01-20,12921.117
2022-01-21,11258.922994
2022-01-22,14525.85002
2022-01-23,18280.055
2022-01-24,20640.300004
2022-01-25,14045.029
2022-01-26,12257.85201
2022-01-27,11158.038
2022-01-28,10416.437
