date,sales
2019-10-01,126.0
2019-10-02,138.0
2019-10-03,88.0
2019-10-04,109.0
2019-10-05,178.0
2019-10-06,194.0
2019-10-07,108.0
2019-10-08,94.0
2019-10-09,107.0
2019-10-10,93.0
2019-10-11,123.0
2019-10-12,150.0
2019-10-13,179.0
2019-10-14,77.0
2019-10-15,79.0
2019-10-16,117.0
2019-10-17,82.0
2019-10-18,92.0
2019-10-19,197.0
2019-10-20,230.0
2019-10-21,122.0
2019-10-22,108.0
2019-10-23,90.0
2019-10-24,77.0
2019-10-25,84.0
2019-10-26,148.0
2019-10-27,175.0
2019-10-28,114.0
2019-10-29,98.0
2019-10-30,87.0
2019-10-31,89.0
2019-11-01,102.0
2019-11-02,178.0
2019-11-03,206.0
2019-11-04,155.0
2019-11-05,104.0
2019-11-06,105.0
2019-11-07,102.0
2019-11-08,93.0
2019-11-09,166.0
2019-11-10,197.0
2019-11-11,86.0
2019-11-12,95.0
2019-11-13,84.0
2019-11-14,59.0
2019-11-15,74.0
2019-11-16,154.0
2019-11-17,183.0
2019-11-18,101.0
2019-11-19,80.0
2019-11-20,82.0
2019-11-21,71.0
2019-11-22,70.0
2019-11-23,138.0
2019-11-24,139.0
2019-11-25,105.0
2019-11-26,79.0
2019-11-27,80.0
2019-11-28,85.0
2019-11-29,91.0
2019-11-30,182.0
2019-12-01,207.0
2019-12-02,140.0
2019-12-03,110.0
2019-12-04,108.0
2019-12-05,93.0
2019-12-06,111.0
2019-12-07,194.0
2019-12-08,181.0
2019-12-09,88.0
2019-12-10,87.0
2019-12-11,94.0
2019-12-12,84.0
2019-12-13,93.0
2019-12-14,159.0
2019-12-15,212.0
2019-12-16,140.0
2019-12-17,83.0
2019-12-18,102.0
2019-12-19,95.0
2019-12-20,118.0
2019-12-21,187.0
2019-12-22,209.0
2019-12-23,181.0
2019-12-24,154.0
2019-12-26,169.0
2019-12-27,143.0
2019-12-28,198.0
2019-12-29,161.0
2019-12-30,163.0
2019-12-31,107.0
2020-01-01,2.0
2020-01-02,198.0
2020-01-03,155.0
2020-01-04,215.0
2020-01-05,239.0
2020-01-06,121.0
2020-01-07,99.0
2020-01-08,100.0
2020-01-09,99.0
2020-01-10,78.0
2020-01-11,172.0
2020-01-12,198.0
2020-01-13,107.0
2020-01-14,99.0
2020-01-15,99.0
2020-01-16,96.0
2020-01-17,113.0
2020-01-18,164.0
2020-01-19,239.0
2020-01-20,114.0
2020-01-21,121.0
2020-01-22,112.0
2020-01-23,102.0
2020-01-24,115.0
2020-01-25,185.0
2020-01-26,221.0
2020-01-27,105.0
2020-01-28,113.0
2020-01-29,114.0
2020-01-30,101.0
2020-01-31,137.0
2020-02-01,241.0
2020-02-02,227.0
2020-02-03,136.0
2020-02-04,124.0
2020-02-05,106.0
2020-02-06,116.0
2020-02-07,95.0
2020-02-08,179.0
2020-02-09,167.0
2020-02-10,114.0
2020-02-11,76.0
2020-02-12,99.0
2020-02-13,79.0
2020-02-14,77.0
2020-02-15,199.0
2020-02-16,191.0
2020-02-17,106.0
2020-02-18,100.0
2020-02-19,91.0
2020-02-20,85.0
2020-02-21,76.0
2020-02-22,180.0
2020-02-23,154.0
2020-02-24,112.0
2020-02-25,97.0
2020-02-26,96.0
2020-02-27,94.0
2020-02-28,161.0
2020-03-01,297.0
2020-03-02,201.0
2020-03-03,160.0
2020-03-04,236.0
2020-03-05,169.0
2020-03-06,152.0
2020-03-07,133.0
2020-03-08,197.0
2020-03-09,258.0
2020-03-10,150.0
2020-03-11,122.0
2020-03-12,92.0
2020-03-13,108.0
2020-03-14,110.0
2020-03-15,187.0
2020-03-16,248.0
2020-03-17,161.0
2020-03-18,115.0
2020-03-19,127.0
2020-03-20,102.0
2020-03-21,120.0
2020-03-22,208.0
2020-03-23,245.0
2020-03-24,143.0
2020-03-25,116.0
2020-03-26,117.0
2020-03-27,108.0
2020-03-28,134.0
2020-03-29,223.0
2020-03-30,262.0
2020-03-31,165.0
2020-04-01,133.0
2020-04-02,115.0
2020-04-03,107.0
2020-04-04,108.0
2020-04-05,207.0
2020-04-06,256.0
2020-04-07,117.0
2020-04-08,103.0
2020-04-09,108.0
2020-04-10,85.0
2020-04-11,85.0
2020-04-12,160.0
2020-04-13,204.0
2020-04-14,94.0
2020-04-15,97.0
2020-04-16,139.0
2020-04-17,111.0
2020-04-18,138.0
2020-04-19,165.0
2020-04-20,210.0
2020-04-21,116.0
2020-04-22,119.0
2020-04-23,100.0
2020-04-24,91.0
2020-04-25,78.0
2020-04-26,161.0
2020-04-27,220.0
2020-04-28,77.0
2020-04-29,85.0
2020-04-30,90.0
2020-05-01,175.0
2020-05-02,102.0
2020-05-03,205.0
2020-05-04,236.0
2020-05-05,103.0
2020-05-06,118.0
2020-05-07,108.0
2020-05-08,93.0
2020-05-09,75.0
2020-05-10,144.0
2020-05-11,151.0
2020-05-12,106.0
2020-05-13,77.0
2020-05-14,81.0
2020-05-15,71.0
2020-05-16,92.0
2020-05-17,159.0
2020-05-18,196.0
2020-05-19,102.0
2020-05-20,84.0
2020-05-21,87.0
2020-05-22,74.0
2020-05-23,67.0
2020-05-24,137.0
2020-05-25,189.0
2020-05-26,98.0
2020-05-27,78.0
2020-05-28,70.0
2020-05-29,75.0
2020-05-30,93.0
2020-05-31,176.0
2020-06-01,235.0
2020-06-02,126.0
2020-06-03,122.0
2020-06-04,104.0
2020-06-05,85.0
2020-06-06,89.0
2020-06-07,166.0
2020-06-08,198.0
2020-06-09,115.0
2020-06-10,72.0
2020-06-11,85.0
2020-06-12,72.0
2020-06-13,88.0
2020-06-14,153.0
2020-06-15,128.0
2020-06-16,111.0
2020-06-17,85.0
2020-06-18,99.0
2020-06-19,93.0
2020-06-20,67.0
2020-06-21,170.0
2020-06-22,203.0
2020-06-23,104.0
2020-06-24,66.0
2020-06-25,75.0
2020-06-26,96.0
2020-06-27,88.0
2020-06-28,142.0
2020-06-29,183.0
2020-06-30,125.0
2020-07-01,183.0
2020-07-02,162.0
2020-07-03,151.0
2020-07-04,137.0
2020-07-05,207.0
2020-07-06,257.0
2020-07-07,149.0
2020-07-08,134.0
2020-07-09,107.0
2020-07-10,119.0
2020-07-11,117.0
2020-07-12,188.0
2020-07-13,191.0
2020-07-14,169.0
2020-07-15,129.0
2020-07-16,156.0
2020-07-17,127.0
2020-07-18,117.0
2020-07-19,207.0
2020-07-20,233.0
2020-07-21,145.0
2020-07-22,131.0
2020-07-23,156.0
2020-07-24,155.0
2020-07-25,148.0
2020-07-26,198.0
2020-07-27,210.0
2020-07-28,155.0
2020-07-29,155.0
2020-07-30,144.0
2020-07-31,159.0
2020-08-01,159.0
2020-08-02,264.0
2020-08-03,291.0
2020-08-04,202.0
2020-08-05,164.0
2020-08-06,140.0
2020-08-07,127.0
2020-08-08,130.0
2020-08-09,219.0
2020-08-10,222.0
2020-08-11,118.0
2020-08-12,115.0
2020-08-13,138.0
2020-08-14,118.0
2020-08-15,123.0
2020-08-16,196.0
2020-08-17,222.0
2020-08-18,143.0
2020-08-19,143.0
2020-08-20,137.0
2020-08-21,118.0
2020-08-22,104.0
2020-08-23,182.0
2020-08-24,185.0
2020-08-25,125.0
2020-08-26,105.0
2020-08-27,90.0
2020-08-28,97.0
2020-08-29,125.0
2020-08-30,223.0
2020-08-31,250.0
2020-09-01,237.0
2020-09-02,194.0
2020-09-03,183.0
2020-09-04,145.0
2020-09-05,134.0
2020-09-06,262.0
2020-09-07,290.0
2020-09-08,165.0
2020-09-09,145.0
2020-09-10,158.0
2020-09-11,87.0
2020-09-12,101.0
2020-09-13,202.0
2020-09-14,288.0
2020-09-15,143.0
2020-09-16,141.0
2020-09-17,139.0
2020-09-18,102.0
2020-09-19,109.0
2020-09-20,208.0
2020-09-21,260.0
2020-09-22,123.0
2020-09-23,117.0
2020-09-24,105.0
2020-09-25,125.0
2020-09-26,104.0
2020-09-27,214.0
2020-09-28,234.0
2020-09-29,139.0
2020-09-30,136.0
2020-10-01,209.0
2020-10-02,170.0
2020-10-03,132.0
2020-10-04,272.0
2020-10-05,369.0
2020-10-06,171.0
2020-10-07,155.0
2020-10-08,131.0
2020-10-09,139.0
2020-10-10,160.0
2020-10-11,199.0
2020-10-12,261.0
2020-10-13,135.0
2020-10-14,105.0
2020-10-15,117.0
2020-10-16,129.0
2020-10-17,133.0
2020-10-18,223.0
2020-10-19,240.0
2020-10-20,147.0
2020-10-21,113.0
2020-10-22,123.0
2020-10-23,114.0
2020-10-24,106.0
2020-10-25,175.0
2020-10-26,225.0
2020-10-27,135.0
2020-10-28,103.0
2020-10-29,127.0
2020-10-30,106.0
2020-10-31,117.0
2020-11-01,266.0
2020-11-02,227.0
2020-11-03,311.0
2020-11-04,183.0
2020-11-05,172.0
2020-11-06,126.0
2020-11-07,121.0
2020-11-08,235.0
2020-11-09,283.0
2020-11-10,136.0
2020-11-11,124.0
2020-11-12,126.0
2020-11-13,108.0
2020-11-14,101.0
2020-11-15,242.0
2020-11-16,279.0
2020-11-17,188.0
2020-11-18,137.0
2020-11-19,128.0
2020-11-20,111.0
2020-11-21,112.0
2020-11-22,149.0
2020-11-23,257.0
2020-11-24,154.0
2020-11-25,109.0
2020-11-26,96.0
2020-11-27,104.0
2020-11-28,110.0
2020-11-29,244.0
2020-11-30,283.0
2020-12-01,205.0
2020-12-02,180.0
2020-12-03,148.0
2020-12-04,121.0
2020-12-05,148.0
2020-12-06,211.0
2020-12-07,278.0
2020-12-08,169.0
2020-12-09,146.0
2020-12-10,118.0
2020-12-11,151.0
2020-12-12,135.0
2020-12-13,245.0
2020-12-14,322.0
2020-12-15,190.0
2020-12-16,190.0
2020-12-17,166.0
2020-12-18,191.0
2020-12-19,175.0
2020-12-20,254.0
2020-12-21,353.0
2020-12-22,252.0
2020-12-23,234.0
2020-12-24,249.0
2020-12-26,326.0
2020-12-27,289.0
2020-12-28,313.0
2020-12-29,256.0
2020-12-30,252.0
2020-12-31,193.0
2021-01-01,3.0
2021-01-02,248.0
2021-01-03,205.0
2021-01-04,264.0
2021-01-05,154.0
2021-01-06,138.0
2021-01-07,141.0
2021-01-08,127.0
2021-01-09,114.0
2021-01-10,178.0
2021-01-11,266.0
2021-01-12,142.0
2021-01-13,94.0
2021-01-14,104.0
2021-01-15,109.0
2021-01-16,84.0
2021-01-17,146.0
2021-01-18,193.0
2021-01-19,104.0
2021-01-20,96.0
2021-01-21,71.0
2021-01-22,71.0
2021-01-23,85.0
2021-01-24,150.0
2021-01-25,183.0
2021-01-26,84.0
2021-01-27,79.0
2021-01-28,68.0
2021-01-29,92.0
2021-01-30,126.0
2021-01-31,241.0
2021-02-01,333.0
2021-02-02,201.0
2021-02-03,174.0
2021-02-04,158.0
2021-02-05,153.0
2021-02-06,142.0
2021-02-07,237.0
2021-02-08,280.0
2021-02-09,150.0
2021-02-10,136.0
2021-02-11,146.0
2021-02-12,109.0
2021-02-13,157.0
2021-02-14,183.0
2021-02-15,138.0
2021-02-16,141.0
2021-02-17,213.0
2021-02-18,133.0
2021-02-19,101.0
2021-02-20,115.0
2021-02-21,134.0
2021-02-22,218.0
2021-02-23,89.0
2021-02-24,88.0
2021-02-25,97.0
2021-02-26,91.0
2021-02-27,90.0
2021-02-28,170.0
2021-03-01,267.0
2021-03-02,133.0
2021-03-03,130.0
2021-03-04,128.0
2021-03-05,106.0
2021-03-06,118.0
2021-03-07,187.0
2021-03-08,246.0
2021-03-09,141.0
2021-03-10,130.0
2021-03-11,146.0
2021-03-12,94.0
2021-03-13,118.0
2021-03-14,201.0
2021-03-15,199.0
2021-03-16,104.0
2021-03-17,96.0
2021-03-18,87.0
2021-03-19,86.0
2021-03-20,81.0
2021-03-21,191.0
2021-03-22,203.0
2021-03-23,134.0
2021-03-24,117.0
2021-03-25,101.0
2021-03-26,94.0
2021-03-27,84.0
2021-03-28,138.0
2021-03-29,189.0
2021-03-30,89.0
2021-03-31,111.0
2021-04-01,125.0
2021-04-02,121.0
2021-04-03,155.0
2021-04-04,198.0
2021-04-05,193.0
2021-04-06,145.0
2021-04-07,118.0
2021-04-08,119.0
2021-04-09,89.0
2021-04-10,99.0
2021-04-11,188.0
2021-04-12,218.0
2021-04-13,97.0
2021-04-14,106.0
2021-04-15,104.0
2021-04-16,108.0
2021-04-17,108.0
2021-04-18,195.0
2021-04-19,213.0
2021-04-20,99.0
2021-04-21,118.0
2021-04-22,110.0
2021-04-23,104.0
2021-04-24,82.0
2021-04-25,166.0
2021-04-26,212.0
2021-04-27,102.0
2021-04-28,97.0
2021-04-29,100.0
2021-04-30,109.0
2021-05-01,223.0
2021-05-02,256.0
2021-05-03,292.0
2021-05-04,167.0
2021-05-05,119.0
2021-05-06,120.0
2021-05-07,118.0
2021-05-08,88.0
2021-05-09,252.0
2021-05-10,166.0
2021-05-11,140.0
2021-05-12,110.0
2021-05-13,107.0
2021-05-14,99.0
2021-05-15,118.0
2021-05-16,205.0
2021-05-17,276.0
2021-05-18,106.0
2021-05-19,113.0
2021-05-20,112.0
2021-05-21,120.0
2021-05-22,94.0
2021-05-23,206.0
2021-05-24,250.0
2021-05-25,141.0
2021-05-26,120.0
2021-05-27,109.0
2021-05-28,99.0
2021-05-29,135.0
2021-05-30,285.0
2021-05-31,296.0
2021-06-01,268.0
2021-06-02,224.0
2021-06-03,191.0
2021-06-04,188.0
2021-06-05,191.0
2021-06-06,317.0
2021-06-07,370.0
2021-06-08,187.0
2021-06-09,185.0
2021-06-10,139.0
2021-06-11,115.0
2021-06-12,156.0
2021-06-13,228.0
2021-06-14,291.0
2021-06-15,157.0
2021-06-16,162.0
2021-06-17,140.0
2021-06-18,115.0
2021-06-19,135.0
2021-06-20,227.0
2021-06-21,225.0
2021-06-22,170.0
2021-06-23,140.0
2021-06-24,127.0
2021-06-25,155.0
2021-06-26,100.0
2021-06-27,203.0
2021-06-28,288.0
2021-06-29,140.0
2021-06-30,146.0
2021-07-01,209.0
2021-07-02,149.0
2021-07-03,148.0
2021-07-04,267.0
2021-07-05,218.0
2021-07-06,164.0
2021-07-07,144.0
2021-07-08,147.0
2021-07-09,133.0
2021-07-10,127.0
2021-07-11,174.0
2021-07-12,235.0
2021-07-13,132.0
2021-07-14,125.0
2021-07-15,142.0
2021-07-16,128.0
2021-07-17,131.0
2021-07-18,167.0
2021-07-19,229.0
2021-07-20,150.0
2021-07-21,115.0
2021-07-22,118.0
2021-07-23,128.0
2021-07-24,101.0
2021-07-25,177.0
2021-07-26,235.0
2021-07-27,145.0
2021-07-28,140.0
2021-07-29,131.0
2021-07-30,142.0
2021-07-31,154.0
2021-08-01,328.0
2021-08-02,318.0
2021-08-03,210.0
2021-08-04,200.0
2021-08-05,168.0
2021-08-06,174.0
2021-08-07,175.0
2021-08-08,235.0
2021-08-09,205.0
2021-08-10,247.0
2021-08-11,159.0
2021-08-12,164.0
2021-08-13,151.0
2021-08-14,155.0
2021-08-15,251.0
2021-08-16,313.0
2021-08-17,175.0
2021-08-18,166.0
2021-08-19,176.0
2021-08-20,133.0
2021-08-21,178.0
2021-08-22,266.0
2021-08-23,291.0
2021-08-24,196.0
2021-08-25,175.0
2021-08-26,140.0
2021-08-27,149.0
2021-08-28,145.0
2021-08-29,269.0
2021-08-30,337.0
2021-08-31,167.0
2021-09-01,254.0
2021-09-02,225.0
2021-09-03,194.0
2021-09-04,184.0
2021-09-05,331.0
2021-09-06,363.0
2021-09-07,229.0
2021-09-08,165.0
2021-09-09,168.0
2021-09-10,143.0
2021-09-11,144.0
2021-09-12,239.0
2021-09-13,342.0
2021-09-14,172.0
2021-09-15,184.0
2021-09-16,178.0
2021-09-17,165.0
2021-09-18,154.0
2021-09-19,278.0
2021-09-20,324.0
2021-09-21,166.0
2021-09-22,146.0
2021-09-23,156.0
2021-09-24,143.0
2021-09-25,167.0
2021-09-26,276.0
2021-09-27,344.0
2021-09-28,169.0
2021-09-29,150.0
2021-09-30,185.0
2021-10-01,268.0
2021-10-02,298.0
2021-10-03,472.0
2021-10-04,553.0
2021-10-05,246.0
2021-10-06,249.0
2021-10-07,208.0
2021-10-08,168.0
2021-10-09,281.0
2021-10-10,274.0
2021-10-11,330.0
2021-10-12,181.0
2021-10-13,139.0
2021-10-14,167.0
2021-10-15,149.0
2021-10-16,168.0
2021-10-17,295.0
2021-10-18,333.0
2021-10-19,189.0
2021-10-20,186.0
2021-10-21,175.0
2021-10-22,142.0
2021-10-23,165.0
2021-10-24,283.0
2021-10-25,350.0
2021-10-26,182.0
2021-10-27,178.0
2021-10-28,153.0
2021-10-29,136.0
2021-10-30,167.0
2021-10-31,325.0
2021-11-01,327.0
2021-11-02,285.0
2021-11-03,419.0
2021-11-04,259.0
2021-11-05,216.0
2021-11-06,193.0
2021-11-07,324.0
2021-11-08,383.0
2021-11-09,242.0
2021-11-10,190.0
2021-11-11,174.0
2021-11-12,154.0
2021-11-13,162.0
2021-11-14,325.0
2021-11-15,419.0
2021-11-16,224.0
2021-11-17,214.0
2021-11-18,215.0
2021-11-19,196.0
2021-11-20,197.0
2021-11-21,309.0
2021-11-22,409.0
2021-11-23,226.0
2021-11-24,197.0
2021-11-25,211.0
2021-11-26,177.0
2021-11-27,178.0
2021-11-28,330.0
2021-11-29,466.0
2021-11-30,263.0
2021-12-01,329.0
2021-12-02,281.0
2021-12-03,235.0
2021-12-04,213.0
2021-12-05,356.0
2021-12-06,438.0
2021-12-07,257.0
2021-12-08,202.0
2021-12-09,226.0
2021-12-10,187.0
2021-12-11,224.0
2021-12-12,346.0
2021-12-13,398.0
2021-12-14,216.0
2021-12-15,193.0
2021-12-16,192.0
2021-12-17,211.0
2021-12-18,201.0
2021-12-19,350.0
2021-12-20,413.0
2021-12-21,252.0
2021-12-22,236.0
2021-12-23,258.0
2021-12-24,247.0
2021-12-26,325.0
2021-12-27,365.0
2021-12-28,292.0
2021-12-29,269.0
2021-12-30,289.0
2021-12-31,265.0
2022-01-01,13.0
2022-01-02,382.0
2022-01-03,424.0
2022-01-04,296.0
2022-01-05,279.0
2022-01-06,191.0
2022-01-07,187.0
2022-01-08,194.0
2022-01-09,301.0
2022-01-10,339.0
2022-01-11,188.0
2022-01-12,162.0
2022-01-13,150.0
2022-01-14,134.0
2022-01-15,177.0
2022-01-16,292.0
2022-01-17,341.0
2022-01-18,209.0
2022-01-19,198.0
2022-01-20,272.0
2022-01-21,167.0
2022-01-22,166.0
2022-01-23,290.0
2022-01-24,279.0
2022-01-25,159.0
2022-01-26,154.0
2022-01-27,149.0
2022-01-28,130.0
2022-01-29,146.0
2022-01-30,290.0
2022-01-31,361.0
2022-02-01,203.0
2022-02-02,198.0
2022-02-03,172.0
2022-02-04,181.0
2022-02-05,215.0
2022-02-06,294.0
2022-02-07,236.0
2022-02-08,196.0
2022-02-09,273.0
2022-02-10,206.0
2022-02-11,197.0
2022-02-12,180.0
2022-02-13,246.0
2022-02-14,298.0
2022-02-15,211.0
2022-02-16,235.0
2022-02-17,205.0
2022-02-18,178.0
2022-02-19,228.0
2022-02-20,301.0
2022-02-21,388.0
2022-02-22,238.0
2022-02-23,205.0
2022-02-24,180.0
2022-02-25,157.0
2022-02-26,176.0
2022-02-27,304.0
2022-02-28,601.0
2022-03-01,313.0
2022-03-02,291.0
2022-03-03,211.0
2022-03-04,226.0
2022-03-05,366.0
2022-03-06,361.0
2022-03-07,197.0
2022-03-08,173.0
2022-03-09,164.0
2022-03-10,175.0
2022-03-11,176.0
2022-03-12,275.0
2022-03-13,316.0
2022-03-14,225.0
2022-03-15,177.0
2022-03-16,203.0
2022-03-17,162.0
2022-03-18,208.0
2022-03-19,279.0
2022-03-20,341.0
2022-03-21,222.0
2022-03-22,155.0
2022-03-23,186.0
2022-03-24,187.0
2022-03-25,210.0
2022-03-26,240.0
2022-03-27,314.0
2022-03-28,181.0
2022-03-29,180.0
2022-03-30,208.0
2022-03-31,211.0
2022-04-01,312.0
2022-04-02,472.0
2022-04-03,557.0
2022-04-04,293.0
2022-04-05,244.0
2022-04-06,233.0
2022-04-07,195.0
2022-04-08,211.0
2022-04-09,335.0
2022-04-10,372.0
2022-04-11,219.0
2022-04-12,209.0
2022-04-13,181.0
2022-04-14,157.0
2022-04-15,218.0
2022-04-16,335.0
2022-04-17,384.0
2022-04-18,277.0
2022-04-19,253.0
2022-04-20,261.0
2022-04-21,207.0
2022-04-22,224.0
2022-04-23,338.0
2022-04-24,412.0
2022-04-25,185.0
2022-04-26,220.0
2022-04-27,208.0
2022-04-28,169.0
2022-04-29,234.0
2022-04-30,378.0
2022-05-01,539.0
2022-05-02,277.0
2022-05-03,256.0
2022-05-04,223.0
2022-05-05,199.0
2022-05-06,203.0
2022-05-07,369.0
2022-05-08,287.0
2022-05-09,197.0
2022-05-10,183.0
2022-05-11,173.0
2022-05-12,153.0
2022-05-13,288.0
2022-05-14,291.0
2022-05-15,317.0
2022-05-16,186.0
2022-05-17,178.0
2022-05-18,171.0
2022-05-19,192.0
2022-05-20,166.0
2022-05-21,252.0
2022-05-22,309.0
2022-05-23,185.0
2022-05-24,155.0
2022-05-25,162.0
2022-05-26,138.0
2022-05-27,298.0
2022-05-28,242.0
2022-05-29,328.0
2022-05-30,220.0
2022-05-31,323.0
2022-06-01,207.0
2022-06-02,214.0
2022-06-03,221.0
2022-06-04,392.0
2022-06-05,445.0
2022-06-06,239.0
2022-06-07,205.0
2022-06-08,198.0
2022-06-09,162.0
2022-06-10,189.0
2022-06-11,349.0
2022-06-12,359.0
2022-06-13,207.0
2022-06-14,192.0
2022-06-15,202.0
2022-06-16,193.0
2022-06-17,183.0
2022-06-18,337.0
2022-06-19,344.0
2022-06-20,209.0
2022-06-21,188.0
2022-06-22,207.0
2022-06-23,162.0
2022-06-24,174.0
2022-06-25,336.0
2022-06-26,354.0
2022-06-27,205.0
2022-06-28,178.0
